Write to file (w) or plot (p):         131232 function calls (128634 primitive calls) in 4408.874 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 velocity_verlet.py:2(<module>)
       17    0.000    0.000    0.000    0.000 functools.py:17(update_wrapper)
      158    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 mlab.py:1184(FIFOBuffer)
        1    0.000    0.000    0.000    0.000 parser.py:292(__init__)
      156    0.000    0.000    0.000    0.000 sre_parse.py:83(closegroup)
        1    0.000    0.000    0.000    0.000 parser.py:200(__init__)
      109    0.000    0.000    0.000    0.000 sre_parse.py:225(_class_escape)
        1    0.000    0.000    0.000    0.000 opcode.py:5(<module>)
        1    0.000    0.000    0.000    0.000 gzip.py:4(<module>)
       51    0.000    0.000    0.000    0.000 docstring.py:81(__call__)
        3    0.000    0.000    0.000    0.000 tempfile.py:135(next)
       26    0.000    0.000    0.000    0.000 numerictypes.py:232(bitname)
       36    0.000    0.000    0.000    0.000 _weakrefset.py:58(__iter__)
    82/80    0.000    0.000    0.000    0.000 pyparsing.py:282(__init__)
       31    0.000    0.000    0.000    0.000 _inspect.py:61(getargs)
        1    0.000    0.000    0.000    0.000 defchararray.py:17(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:134(get_projection_names)
        1    0.000    0.000    0.000    0.000 polar.py:212(PolarAxes)
        1    0.000    0.000    0.000    0.000 symbol.py:3(<module>)
        1    0.000    0.000    0.000    0.000 shutil.py:5(<module>)
        1    0.000    0.000    0.000    0.000 FixTk.py:1(<module>)
        1    0.000    0.000    0.000    0.000 text.py:143(Text)
     16/3    0.000    0.000    0.000    0.000 pyparsing.py:2198(streamline)
        1    0.000    0.000    0.000    0.000 _util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 blocking_input.py:23(<module>)
        1    0.000    0.000    0.000    0.000 <string>:2(<module>)
        2    0.000    0.000    0.000    0.000 random.py:91(__init__)
       52    0.000    0.000    0.000    0.000 abc.py:89(<genexpr>)
        1    0.000    0.000    0.000    0.000 transforms.py:761(Bbox)
        1    0.000    0.000    0.000    0.000 _cm.py:6(<module>)
     11/4    0.000    0.000    0.000    0.000 pyparsing.py:2566(streamline)
        1    0.000    0.000    0.000    0.000 scimath.py:17(<module>)
      509    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       17    0.000    0.000    0.000    0.000 pyparsing.py:1770(__str__)
       21    0.000    0.000    0.000    0.000 numeric.py:392(asarray)
        8    0.000    0.000    0.000    0.000 core.py:7199(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:113(compare_versions)
        8    0.000    0.000    0.000    0.000 pyparsing.py:3282(<genexpr>)
        1    0.000    0.000    0.000    0.000 axis.py:599(Axis)
      431    0.000    0.000    0.000    0.000 {max}
        2    0.000    0.000    0.000    0.000 random.py:100(seed)
        7    0.000    0.000    0.000    0.000 parser.py:215(_convert)
        1    0.000    0.000    0.000    0.000 collections.py:29(Collection)
      328    0.000    0.000    0.000    0.000 stat.py:24(S_IFMT)
        6    0.000    0.000    0.000    0.000 pyparsing.py:3262(<lambda>)
        2    0.000    0.000    0.000    0.000 __init__.py:541(_get_xdg_cache_dir)
        1    0.000    0.000    0.000    0.000 initvelocity.py:2(<module>)
        1    0.000    0.000    0.000    0.000 tritools.py:3(<module>)
        1    0.000    0.000    0.000    0.000 polyutils.py:33(<module>)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1937(file_ns_handler)
       82    0.000    0.000    0.000    0.000 pyparsing.py:273(__new__)
        1    0.000    0.000    0.000    0.000 gridspec.py:15(<module>)
        1    0.000    0.000    0.000    0.000 core.py:2572(MaskedArray)
      143    0.000    0.000    0.000    0.000 inspect.py:51(ismodule)
        8    0.000    0.000    0.000    0.000 core.py:7204(getdoc)
        3    0.000    0.000    0.000    0.000 __init__.py:78(CFUNCTYPE)
       15    0.000    0.000    0.000    0.000 rcsetup.py:39(__init__)
        3    0.000    0.000    0.000    0.000 {posix.unlink}
        1    0.000    0.000    0.000    0.000 threading.py:640(Thread)
       52    0.000    0.000    0.000    0.000 __init__.py:814(__getitem__)
       47    0.000    0.000    0.000    0.000 _weakrefset.py:36(__init__)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:2176(Distribution)
      101    0.000    0.000    0.000    0.000 pkg_resources.py:530(__iter__)
        7    0.000    0.000    0.000    0.000 pyparsing.py:2728(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:784(RcParams)
        7    0.000    0.000    0.000    0.000 pyparsing.py:1253(__or__)
       24    0.000    0.000    0.000    0.000 sre_parse.py:216(isname)
        1    0.000    0.000    0.000    0.000 spines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cm.py:164(ScalarMappable)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3042(delimitedList)
        6    0.000    0.000    0.000    0.000 {numpy.core.multiarray.arange}
        1    0.000    0.000    0.000    0.000 trifinder.py:1(<module>)
      338    0.000    0.000    0.000    0.000 sre_parse.py:134(__setitem__)
        1    0.000    0.000    0.000    0.000 legend.py:90(Legend)
       67    0.000    0.000    0.000    0.000 core.py:5705(isMaskedArray)
       42    0.000    0.000    0.000    0.000 pkgutil.py:366(get_importer)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
       18    0.000    0.000    0.000    0.000 core.py:902(__init__)
       45    0.000    0.000    0.000    0.000 docstring.py:42(update)
       12    0.000    0.000    0.000    0.000 pyparsing.py:692(wrapper)
        1    0.000    0.000    0.000    0.000 path.py:27(Path)
       55    0.000    0.000    0.000    0.000 collections.py:353(<genexpr>)
       93    0.000    0.000    0.000    0.000 stat.py:55(S_ISLNK)
        1    0.000    0.000    0.000    0.000 docstring.py:1(<module>)
      178    0.000    0.000    0.000    0.000 {_sre.getlower}
        1    0.000    0.000    0.000    0.000 bezier.py:3(<module>)
        1    0.000    0.000    0.000    0.000 acceleration.py:2(<module>)
        1    0.000    0.000    0.000    0.000 os.py:35(_get_exports_list)
        1    0.000    0.000    0.000    0.000 records.py:36(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:1878(IdentityTransform)
        4    0.000    0.000    0.000    0.000 version.py:263(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:528(_get_xdg_config_dir)
       23    0.000    0.000    0.000    0.000 {numpy.core.multiarray.empty}
      161    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
       65    0.000    0.000    0.000    0.000 copy_reg.py:92(__newobj__)
        4    0.000    0.000    0.000    0.000 version.py:268(parse)
        9    0.000    0.000    0.000    0.000 pyparsing.py:1695(__str__)
       73    0.000    0.000    0.000    0.000 {repr}
        3    0.000    0.000    0.000    0.000 __init__.py:493(PYFUNCTYPE)
        1    0.000    0.000    0.000    0.000 <string>:7(Polynomial)
       50    0.000    0.000    0.000    0.000 pyplot.py:2366(_autogen_docstring)
        1    0.000    0.000    0.000    0.000 ssl.py:56(<module>)
        1    0.000    0.000    0.000    0.000 container.py:1(<module>)
        1    0.000    0.000    0.000    0.000 streamplot.py:250(Grid)
        1    0.000    0.000    0.000    0.000 image.py:33(_AxesImageBase)
        1    0.000    0.000    0.000    0.000 numerictypes.py:458(_set_array_types)
        7    0.000    0.000    0.000    0.000 pyparsing.py:2382(__init__)
       57    0.000    0.000    0.000    0.000 posixpath.py:59(isabs)
       20    0.000    0.000    0.000    0.000 pyparsing.py:1660(parseImpl)
        3    0.000    0.000    0.000    0.000 tempfile.py:124(rng)
        1    0.000    0.000    0.000    0.000 sysconfig.py:50(_python_build)
      156    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 numerictypes.py:288(_add_types)
        1    0.000    0.000    0.000    0.000 geo.py:326(HammerAxes)
        1    0.000    0.000    0.000    0.000 tricontour.py:1(<module>)
       12    0.000    0.000    0.000    0.000 copy_reg.py:95(_slotnames)
        1    0.000    0.000    0.000    0.000 trirefine.py:3(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:191(tzfile)
        1    0.000    0.000    0.000    0.000 geo.py:247(AitoffAxes)
        7    0.000    0.000    0.000    0.000 posixpath.py:258(expanduser)
        1    0.000    0.000    0.000    0.000 nosetester.py:6(<module>)
       27    0.000    0.000    0.000    0.000 artist.py:29(allow_rasterization)
        1    0.000    0.000    0.000    0.000 cbook.py:950(mkdirs)
        1    0.000    0.000    0.000    0.000 numeric.py:2025(identity)
        1    0.000    0.000    0.000    0.000 threading.py:1090(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:669(_get_data_path_cached)
        1    0.000    0.000    0.000    0.000 quiver.py:792(Barbs)
      120    0.000    0.000    0.000    0.000 pkg_resources.py:1739(__init__)
       60    0.000    0.000    0.000    0.000 pyparsing.py:854(preParse)
       19    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.000    0.000 pyparsing.py:2757(SkipTo)
       12    0.000    0.000    0.000    0.000 pyparsing.py:3256(<lambda>)
        6    0.000    0.000    0.000    0.000 pyparsing.py:2644(__init__)
        2    0.000    0.000    0.000    0.000 {posix.urandom}
        1    0.000    0.000    0.000    0.000 _import_tools.py:1(<module>)
       19    0.000    0.000    0.000    0.000 pkg_resources.py:1981(yield_lines)
        3    0.000    0.000    0.000    0.000 decimal.py:3782(__init__)
       96    0.000    0.000    0.000    0.000 sre_parse.py:67(__init__)
      100    0.000    0.000    0.000    0.000 pkg_resources.py:740(_added_new)
        1    0.000    0.000    0.000    0.000 Tkinter.py:377(Misc)
        1    0.000    0.000    0.000    0.000 __init__.py:628(_get_data_path)
        1    0.000    0.000    0.000    0.000 scale.py:518(get_scale_docs)
        1    0.000    0.000    0.000    0.000 lines.py:73(Line2D)
      275    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        1    0.000    0.000    0.000    0.000 pkg_resources.py:758(Environment)
        1    0.000    0.000    0.000    0.000 geo.py:19(GeoAxes)
       83    0.000    0.000    0.000    0.000 {iter}
      128    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 result.py:26(TestResult)
        1    0.000    0.000    0.000    0.000 _endian.py:4(<module>)
        1    0.000    0.000    0.000    0.000 linalg.py:76(_determine_error_states)
        3    0.000    0.000    0.000    0.000 tempfile.py:48(_set_cloexec)
        4    0.000    0.000    0.000    0.000 __init__.py:798(__setitem__)
        2    0.000    0.000    0.000    0.000 genericpath.py:26(isfile)
        1    0.000    0.000    0.000    0.000 twodim_base.py:170(eye)
        1    0.000    0.000    0.000    0.000 units.py:44(<module>)
        8    0.000    0.000    0.000    0.000 {sorted}
        1    0.000    0.000    0.000    0.000 text.py:1689(Annotation)
        3    0.000    0.000    0.000    0.000 {posix.fdopen}
        1    0.000    0.000    0.000    0.000 offsetbox.py:1220(AnnotationBbox)
       14    0.000    0.000    0.000    0.000 cbook.py:48(_generate_deprecation_message)
        1    0.000    0.000    0.000    0.000 getlimits.py:3(<module>)
       12    0.000    0.000    0.000    0.000 pyparsing.py:1454(setName)
       76    0.000    0.000    0.000    0.000 docstring.py:93(do_copy)
        1    0.000    0.000    0.000    0.000 socket.py:179(_socketobject)
        2    0.000    0.000    0.000    0.000 utils.py:152(deprecate)
        1    0.000    0.000    0.000    0.000 <string>:7(Chebyshev)
        1    0.000    0.000    0.000    0.000 geo.py:406(MollweideAxes)
       12    0.000    0.000    0.000    0.000 pyparsing.py:420(__iadd__)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:125(get_supported_platform)
        1    0.000    0.000    0.000    0.000 calendar.py:47(_localized_month)
      197    0.000    0.000    0.000    0.000 __init__.py:793(<genexpr>)
        1    0.000    0.000    0.000    0.000 collections.py:685(PathCollection)
        1    0.000    0.000    0.000    0.000 relativedelta.py:6(<module>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:345(_add_integer_aliases)
        1    0.000    0.000    0.000    0.000 difflib.py:44(SequenceMatcher)
        6    0.000    0.000    0.000    0.000 pyparsing.py:3137(_escapeRegexRangeChars)
        1    0.000    0.000    0.000    0.000 <string>:7(Laguerre)
       18    0.000    0.000    0.000    0.000 _weakrefset.py:26(__exit__)
        3    0.000    0.000    0.000    0.000 weakref.py:47(__init__)
       74    0.000    0.000    0.000    0.000 _inspect.py:152(strseq)
       12    0.000    0.000    0.000    0.000 ctypeslib.py:311(prep_simple)
      368    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        1    0.000    0.000    0.000    0.000 numerictypes.py:787(_construct_lookups)
        1    0.000    0.000    0.000    0.000 _methods.py:5(<module>)
       97    0.000    0.000    0.000    0.000 pyparsing.py:3262(<genexpr>)
       17    0.000    0.000    0.000    0.000 pyparsing.py:756(setName)
        1    0.000    0.000    0.000    0.000 collections.py:721(PolyCollection)
        1    0.000    0.000    0.000    0.000 <string>:7(Legendre)
        1    0.000    0.000    0.000    0.000 <string>:7(Hermite)
        1    0.000    0.000    0.000    0.000 pyplot.py:1820(colormaps)
       80    0.000    0.000    0.000    0.000 pkg_resources.py:1701(__init__)
        1    0.000    0.000    0.000    0.000 spines.py:18(Spine)
        6    0.000    0.000    0.000    0.000 decimal.py:515(__new__)
       65    0.000    0.000    0.000    0.000 {setattr}
        3    0.000    0.000    0.000    0.000 result.py:14(failfast)
       23    0.000    0.000    0.000    0.000 sre_compile.py:51(fixup)
        1    0.000    0.000    0.000    0.000 <string>:7(HermiteE)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1317(__call__)
       72    0.000    0.000    0.000    0.000 numerictypes.py:130(english_lower)
        1    0.000    0.000    0.000    0.000 backend_agg.py:55(RendererAgg)
        1    0.000    0.000    0.000    0.000 __init__.py:349(__init__)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:252(get_build_platform)
        1    0.000    0.000    0.000    0.000 geo.py:506(LambertAxes)
        1    0.000    0.000    0.000    0.000 transforms.py:243(BboxBase)
        1    0.000    0.000    0.000    0.000 patches.py:3703(FancyArrowPatch)
        1    0.000    0.000    0.000    0.000 threading.py:656(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:4035(ConnectionPatch)
       19    0.000    0.000    0.000    0.000 __init__.py:290(report)
       30    0.000    0.000    0.000    0.000 numerictypes.py:450(_add_array_type)
        1    0.000    0.000    0.000    0.000 Dialog.py:3(<module>)
       23    0.000    0.000    0.000    0.000 {_struct.calcsize}
      174    0.000    0.000    0.000    0.000 {method 'ljust' of 'str' objects}
        1    0.000    0.000    0.000    0.000 numeric.py:136(ones)
       21    0.000    0.000    0.000    0.000 numerictypes.py:219(_evalname)
        1    0.000    0.000    0.000    0.000 quiver.py:367(Quiver)
      183    0.000    0.000    0.000    0.000 {method 'end' of '_sre.SRE_Match' objects}
        1    0.000    0.000    0.000    0.000 arrayterator.py:9(<module>)
       40    0.000    0.000    0.000    0.000 _inspect.py:15(ismethod)
        6    0.000    0.000    0.000    0.000 {fcntl.fcntl}
      187    0.000    0.000    0.000    0.000 pyparsing.py:1609(<genexpr>)
        5    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {time.localtime}
      109    0.000    0.000    0.000    0.000 rcsetup.py:44(func)
       18    0.000    0.000    0.000    0.000 random.py:271(choice)
       14    0.000    0.000    0.000    0.000 {method 'findall' of '_sre.SRE_Pattern' objects}
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
        6    0.000    0.000    0.000    0.000 core.py:1052(__init__)
       32    0.000    0.000    0.000    0.000 _weakrefset.py:83(add)
        1    0.000    0.000    0.000    0.000 transforms.py:1545(__init__)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sysconfig.py:580(get_platform)
       29    0.000    0.000    0.000    0.000 pyparsing.py:1386(__str__)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:2742(_initialize)
        6    0.000    0.000    0.000    0.000 pyparsing.py:2007(__init__)
        1    0.000    0.000    0.000    0.000 defchararray.py:1668(chararray)
        1    0.000    0.000    0.000    0.000 image.py:1045(BboxImage)
      208    0.000    0.000    0.000    0.000 {globals}
        1    0.000    0.000    0.000    0.000 mathtext.py:1017(StandardPsFonts)
        1    0.000    0.000    0.000    0.000 parser.py:700(_tzparser)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1531(FigureCanvasBase)
      171    0.000    0.000    0.000    0.000 {method 'start' of '_sre.SRE_Match' objects}
        2    0.000    0.000    0.000    0.000 {_ctypes.POINTER}
      119    0.000    0.000    0.000    0.000 opcode.py:27(def_op)
       18    0.000    0.000    0.000    0.000 _weakrefset.py:20(__enter__)
        2    0.000    0.000    0.000    0.000 getlimits.py:244(__init__)
       17    0.000    0.000    0.000    0.000 functools.py:39(wraps)
        4    0.000    0.000    0.000    0.000 docstring.py:34(__init__)
      134    0.000    0.000    0.000    0.000 sre_parse.py:210(isident)
        1    0.000    0.000    0.000    0.000 artist.py:66(Artist)
       43    0.000    0.000    0.000    0.000 _inspect.py:163(<lambda>)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2747(__str__)
        1    0.000    0.000    0.000    0.000 core.py:5767(__new__)
        1    0.000    0.000    0.000    0.000 axes.py:9342(subplot_class_factory)
        1    0.000    0.000    0.000    0.000 collections.py:1517(TriMesh)
        8    0.000    0.000    0.000    0.000 UserDict.py:58(get)
       22    0.000    0.000    0.000    0.000 pyparsing.py:315(__getitem__)
        1    0.000    0.000    0.000    0.000 contour.py:51(ContourLabeler)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
       96    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        6    0.000    0.000    0.000    0.000 hashlib.py:94(__get_openssl_constructor)
       22    0.000    0.000    0.000    0.000 _weakrefset.py:70(__contains__)
        2    0.000    0.000    0.000    0.000 utils.py:108(__call__)
        1    0.000    0.000    0.000    0.000 transforms.py:81(__init__)
        1    0.000    0.000    0.000    0.000 windowing.py:8(<module>)
        2    0.000    0.000    0.000    0.000 shape_base.py:1(<module>)
       72    0.000    0.000    0.000    0.000 pyparsing.py:1342(setWhitespaceChars)
       44    0.000    0.000    0.000    0.000 {method 'iterkeys' of 'dict' objects}
       75    0.000    0.000    0.000    0.000 docstring.py:110(copy_dedent)
        1    0.000    0.000    0.000    0.000 machar.py:7(<module>)
        1    0.000    0.000    0.000    0.000 collections.py:1370(EllipseCollection)
       95    0.000    0.000    0.000    0.000 pyparsing.py:163(<genexpr>)
       76    0.000    0.000    0.000    0.000 docstring.py:91(copy)
        9    0.000    0.000    0.000    0.000 core.py:2428(__init__)
        1    0.000    0.000    0.000    0.000 decimal.py:506(Decimal)
       35    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 _iotools.py:246(NameValidator)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2715(_NullToken)
        1    0.000    0.000    0.000    0.000 {numpy.core.multiarray.copyto}
      147    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        1    0.000    0.000    0.000    0.000 collections.py:829(RegularPolyCollection)
        1    0.000    0.000    0.000    0.000 pprint.py:35(<module>)
        1    0.000    0.000    0.000    0.000 triplot.py:1(<module>)
       40    0.000    0.000    0.000    0.000 numerictypes.py:157(english_upper)
      102    0.000    0.000    0.000    0.000 {imp.acquire_lock}
       72    0.000    0.000    0.000    0.000 {method 'iteritems' of 'dict' objects}
       13    0.000    0.000    0.000    0.000 pyparsing.py:687(_trim_arity)
        6    0.000    0.000    0.000    0.000 pyparsing.py:3195(<genexpr>)
        1    0.000    0.000    0.000    0.000 _iotools.py:466(StringConverter)
        5    0.000    0.000    0.000    0.000 cbook.py:1244(__init__)
        4    0.000    0.000    0.000    0.000 {filter}
        3    0.000    0.000    0.000    0.000 pyparsing.py:2953(__init__)
        1    0.000    0.000    0.000    0.000 axis.py:24(Tick)
        1    0.000    0.000    0.000    0.000 proj3d.py:6(<module>)
      105    0.000    0.000    0.000    0.000 {unichr}
       30    0.000    0.000    0.000    0.000 {sys._getframe}
        4    0.000    0.000    0.000    0.000 pkg_resources.py:92(_declare_state)
        1    0.000    0.000    0.000    0.000 numbers.py:34(Complex)
        2    0.000    0.000    0.000    0.000 pyparsing.py:1313(__invert__)
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 pyparsing.py:2421(__str__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2733(parseImpl)
       37    0.000    0.000    0.000    0.000 abc.py:15(abstractmethod)
        1    0.000    0.000    0.000    0.000 textpath.py:28(__init__)
       40    0.000    0.000    0.000    0.000 _inspect.py:26(isfunction)
        1    0.000    0.000    0.000    0.000 numerictypes.py:435(_construct_char_code_lookup)
        1    0.000    0.000    0.000    0.000 pyparsing.py:705(ParserElement)
        1    0.000    0.000    0.000    0.000 patches.py:1305(Arc)
        1    0.000    0.000    0.000    0.000 StringIO.py:30(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:113(RLock)
       33    0.000    0.000    0.000    0.000 cm.py:25(_reverser)
       36    0.000    0.000    0.000    0.000 pkgutil.py:173(__init__)
        2    0.000    0.000    0.000    0.000 threading.py:241(Condition)
        1    0.000    0.000    0.000    0.000 tz.py:54(tzoffset)
        2    0.000    0.000    0.000    0.000 numeric.py:2320(seterr)
       14    0.000    0.000    0.000    0.000 numerictypes.py:184(english_capitalize)
       14    0.000    0.000    0.000    0.000 cbook.py:125(deprecated)
        2    0.000    0.000    0.000    0.000 numeric.py:1617(set_string_function)
      112    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        1    0.000    0.000    0.000    0.000 patches.py:970(FancyArrow)
        1    0.000    0.000    0.000    0.000 backend_bases.py:674(GraphicsContextBase)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2058(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:454(Shadow)
        1    0.000    0.000    0.000    0.000 triangulation.py:7(Triangulation)
        1    0.000    0.000    0.000    0.000 patches.py:670(RegularPolygon)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2616(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:541(Event)
        1    0.000    0.000    0.000    0.000 parser.py:290(parser)
        1    0.000    0.000    0.000    0.000 numeric.py:2705(__enter__)
        1    0.000    0.000    0.000    0.000 defmatrix.py:206(matrix)
        1    0.000    0.000    0.000    0.000 polytemplate.py:11(<module>)
       50    0.000    0.000    0.000    0.000 pyparsing.py:1392(streamline)
        1    0.000    0.000    0.000    0.000 parser.py:702(_result)
        1    0.000    0.000    0.000    0.000 threading.py:560(__init__)
        1    0.000    0.000    0.000    0.000 collections.py:1338(CircleCollection)
        1    0.000    0.000    0.000    0.000 case.py:133(TestCase)
       32    0.000    0.000    0.000    0.000 pyparsing.py:169(__init__)
       50    0.000    0.000    0.000    0.000 {_ctypes.sizeof}
       12    0.000    0.000    0.000    0.000 {method 'get' of 'dictproxy' objects}
        1    0.000    0.000    0.000    0.000 patches.py:782(Polygon)
        2    0.000    0.000    0.000    0.000 {numpy.core.multiarray.set_string_function}
        2    0.000    0.000    0.000    0.000 getlimits.py:269(max)
       12    0.000    0.000    0.000    0.000 pyparsing.py:1503(parseImpl)
       19    0.000    0.000    0.000    0.000 tokenize.py:45(group)
        1    0.000    0.000    0.000    0.000 patches.py:1266(Circle)
        1    0.000    0.000    0.000    0.000 patches.py:1199(Ellipse)
        8    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 patches.py:1067(YAArrow)
        1    0.000    0.000    0.000    0.000 numerictypes.py:386(_set_up_aliases)
        1    0.000    0.000    0.000    0.000 backend_bases.py:123(RendererBase)
        2    0.000    0.000    0.000    0.000 version.py:292(__cmp__)
       12    0.000    0.000    0.000    0.000 {method 'groupdict' of '_sre.SRE_Match' objects}
        1    0.000    0.000    0.000    0.000 numeric.py:2716(_setdef)
       55    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        4    0.000    0.000    0.000    0.000 __init__.py:301(wrap)
       31    0.000    0.000    0.000    0.000 _inspect.py:39(iscode)
        9    0.000    0.000    0.000    0.000 core.py:2434(getdoc)
      102    0.000    0.000    0.000    0.000 {imp.release_lock}
        3    0.000    0.000    0.000    0.000 {numpy.core.umath.seterrobj}
        4    0.000    0.000    0.000    0.000 {method 'split' of '_sre.SRE_Pattern' objects}
        1    0.000    0.000    0.000    0.000 rcsetup.py:64(validate_path_exists)
        5    0.000    0.000    0.000    0.000 scale.py:485(get_scale_names)
        2    0.000    0.000    0.000    0.000 copy_reg.py:14(pickle)
        2    0.000    0.000    0.000    0.000 {function seed at 0x7f37bcd97488}
        1    0.000    0.000    0.000    0.000 mathtext.py:665(BakomaFonts)
        1    0.000    0.000    0.000    0.000 {posix.sysconf}
        2    0.000    0.000    0.000    0.000 threading.py:259(__init__)
        1    0.000    0.000    0.000    0.000 numbers.py:295(Integral)
        1    0.000    0.000    0.000    0.000 ticker.py:342(ScalarFormatter)
       19    0.000    0.000    0.000    0.000 __init__.py:322(ge)
        1    0.000    0.000    0.000    0.000 transforms.py:2124(CompositeGenericTransform)
        5    0.000    0.000    0.000    0.000 re.py:204(escape)
        4    0.000    0.000    0.000    0.000 pyparsing.py:324(__setitem__)
        3    0.000    0.000    0.000    0.000 {locals}
        3    0.000    0.000    0.000    0.000 tempfile.py:216(_get_candidate_names)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:16(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:846(Wedge)
        1    0.000    0.000    0.000    0.000 arraypad.py:5(<module>)
        1    0.000    0.000    0.000    0.000 {math.exp}
        1    0.000    0.000    0.000    0.000 __future__.py:48(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:520(Rectangle)
        1    0.000    0.000    0.000    0.000 collections.py:782(BrokenBarHCollection)
        1    0.000    0.000    0.000    0.000 backend_tkagg.py:151(FigureCanvasTkAgg)
        1    0.000    0.000    0.000    0.000 helper.py:4(<module>)
        7    0.000    0.000    0.000    0.000 legend_handler.py:120(__init__)
       20    0.000    0.000    0.000    0.000 UserDict.py:70(__contains__)
        1    0.000    0.000    0.000    0.000 subprocess.py:647(Popen)
        1    0.000    0.000    0.000    0.000 patches.py:1171(CirclePolygon)
        1    0.000    0.000    0.000    0.000 pickle.py:827(Unpickler)
        1    0.000    0.000    0.000    0.000 blocking_input.py:31(BlockingInput)
        1    0.000    0.000    0.000    0.000 Tkinter.py:2186(Canvas)
       94    0.000    0.000    0.000    0.000 pyparsing.py:3361(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:979(enablePackrat)
        1    0.000    0.000    0.000    0.000 atexit.py:6(<module>)
        1    0.000    0.000    0.000    0.000 {posix.uname}
        2    0.000    0.000    0.000    0.000 pyparsing.py:2089(__init__)
        1    0.000    0.000    0.000    0.000 contour.py:1385(QuadContourSet)
        1    0.000    0.000    0.000    0.000 trifinder.py:24(TrapezoidMapTriFinder)
        1    0.000    0.000    0.000    0.000 Tkinter.py:1538(Wm)
        1    0.000    0.000    0.000    0.000 financial.py:10(<module>)
        3    0.000    0.000    0.000    0.000 legend_handler.py:268(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:46(Patch)
        2    0.000    0.000    0.000    0.000 {_csv.register_dialect}
        1    0.000    0.000    0.000    0.000 zipfile.py:709(ZipFile)
        1    0.000    0.000    0.000    0.000 _internal.py:196(_getintp_ctype)
        1    0.000    0.000    0.000    0.000 patches.py:754(PathPatch)
        4    0.000    0.000    0.000    0.000 legend_handler.py:150(__init__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2627(NavigationToolbar2)
